post_id,mongo_id,platform,profile_url,source_stage,url,content_snippet,subtopic,nexus,violations,event,violations_str,violation_labels,violation_labels_str,reasoning,speech_type,intent,intensity_score,intensity_label,protected_expression,borderline,confidence,needs_url_enrichment,needs_fact_check,claim_to_verify,fact_check_note,enriched_from_url,fact_checked,skipped,status,stance,tone,target,polarity,sentiment_confidence,sentiment_reasoning,sentiment_skipped,sentiment_status
BpLxXApb1v0,6a53c9306dadc213c0cc93fe,youtube,https://www.youtube.com/channel/UCuzS3rPQAYqHcLWqOFuY0pw,search,https://www.youtube.com/watch?v=BpLxXApb1v0,"Delhi Police के पैरों में गिरे CJP चीफ Abhijit Dipke, वीडियो इंटरनेट पर वायरल ! | Jantar Mantar #LatestNews #TopNews #TrendingNews #BreakingNews #News #News24 #News24LIVE News24 motto of 'Think First' is reflected in its YouTube channel as well, as it brings to you the most authentic and credible news in politics, entertainment, Bollywood, cricket, sports and business 24x7 in Hindi. Besides news, it also brings you exclusive interviews, LIVE streaming, popular shows, debates, and special progra…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content reports on a viral video of Abhijit Dipke with Delhi Police, framed as news, which is not a violation.",news_report,report on protest incident,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,dipke,neutral,0.9,"The snippet reports on a viral video of Abhijit Dipke and Delhi Police, framing it as 'LatestNews' and 'TrendingNews' without taking a stance.",FALSE,ok
Upf5Q_1sxIQ,6a53c9316dadc213c0cc93ff,youtube,https://www.youtube.com/channel/UCSKgOW8Pg_eZymYJyJc432g,search,https://www.youtube.com/watch?v=Upf5Q_1sxIQ,"CJP Protest LIVE: जंतर-मंतर पहुंचे संजय सिंह ने किया बड़ा ऐलान! ""प्रधानमंत्री के सामने.."" | AAP #shorts #CJP #SanjaySingh #CJPProtest #JantarMantar जंतर-मंतर पर आयोजित CJP के विरोध प्रदर्शन में आम आदमी पार्टी के सांसद संजय सिंह शामिल हुए। मंच से सीधे प्रधानमंत्री को घेरते हुए संजय सिंह ने एक बड़ा ऐलान किया, जिससे वहां मौजूद भीड़ में हड़कंप मच गया। देखिए जंतर-मंतर से यह लाइव वीडियो। AAP MP Sanjay Singh joined the CJP protest at Jantar Mantar and made a massive announcement. In his fiery speech,…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"This snippet reports on Sanjay Singh's participation and announcement at the CJP protest, which is standard news reporting.",news_report,report on political speech at protest,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,government,neutral,0.8,"The snippet reports on Sanjay Singh joining the CJP protest and making an announcement, presenting it as news without endorsing the announcement.",FALSE,ok
hR8qfg2oX5c,6a53c9316dadc213c0cc9400,youtube,https://www.youtube.com/channel/UCkZBBezHs0oi0-nmqodlhLQ,search,https://www.youtube.com/watch?v=hR8qfg2oX5c,"నిరాహార దీక్షాలో బిర్యానీ? దిక్కుమాలిన Fake Propaganda? Cockroach Janata Party Protest నిరాహార దీక్షాలో బిర్యానీ? దిక్కుమాలిన Fake Propaganda? Cockroach Janata Party Protest బిర్యానీతో నిరాహార దీక్ష జరుగుతోందని సోషల్ మీడియాలో వైరల్ అవుతున్న పోస్టులు, మీమ్స్, ప్రచారాలపై ఈ వీడియోలో చర్చించాం. Cockroach Janata Party (CJP) నిర్వహిస్తున్న నిరసనలు, Sonam Wangchuk మద్దతుతో కొనసాగుతున్న నిరాహార దీక్ష, NEET Paper Leak అంశం, విద్యార్థుల డిమాండ్లు, అలాగే సోషల్ మీడియాలో వస్తున్న ప్రచారాలపై ఈ వీడియోలో ఒక వి…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content discusses and debunks 'fake propaganda' about the CJP protest, which is a form of news commentary.",news_report,debunk misinformation about CJP protest,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_cjp,critical,cjp,negative,0.7,The title 'నిరాహార దీక్షాలో బిర్యానీ? దిక్కుమాలిన Fake Propaganda?' questions the authenticity of the hunger strike and labels it 'fake propaganda'.,FALSE,ok
Nd-WGy59hFk,6a53c9326dadc213c0cc9402,youtube,https://www.youtube.com/channel/UCZFMm1mMw0F81Z37aaEzTUA,search,https://www.youtube.com/watch?v=Nd-WGy59hFk,"Punjabi Singer Kaka Backs CJP Movement, Voices Support In Viral Message Punjabi singer Kaka has publicly come out in support of the CJP movement, expressing solidarity through a message that has quickly gained attention online. #Kaka #PunjabiSinger #CJPMovement #Punjab #PunjabiMusic #ViralVideo #EntertainmentNews #Trending #IndiaNews #NDTV About NDTV (English news channel): NDTV is India's Most-Trusted News Broadcaster with the latest updates in news, sports, entertainment and much more from wi…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content reports on a Punjabi singer supporting the CJP movement, which is news reporting.",news_report,report on celebrity support for CJP,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"The snippet reports on Punjabi singer Kaka backing the CJP movement, presenting it as news without endorsing the support.",FALSE,ok
QqSuXtFOidw,6a53c9336dadc213c0cc9403,youtube,https://www.youtube.com/channel/UCSMSO8ITitwZ_fgIelqRSig,search,https://www.youtube.com/watch?v=QqSuXtFOidw,"रिपोर्टर के सवाल पर भड़के अंकल! | CJP Protest High Drama रिपोर्टर के सवाल पर भड़के अंकल! | CJP Protest High Drama CJP के विरोध प्रदर्शन के दौरान जब रिपोर्टर ने पूछा एक सीधा सवाल, तो भड़क गए ये अंकल। देखिए तीखी बहस का यह पूरा वीडियो। #CJPProtest #PublicDebate #ReporterFight #ViralVideo #DelhiProtest #HeatedArgument ----- About the channel: दिल्ली तक (dilli tak) आपको देता है ख़बरों का बिल्कुल नया अंदाज । 40 सेकंड के छोटे गरमा-गरम वीडियो तो हैं ही साथ में दिल्ली तक (dilli tak) के यू ट्यूब प्लेटफॉर्म…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content describes a heated argument during a CJP protest, which is a report on public reaction and political discourse.",news_report,report on public interaction at CJP protest,2,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.8,"The snippet reports on a 'High Drama' incident at a CJP protest where an 'uncle' got angry at a reporter's question, presenting it as a news event.",FALSE,ok
_qykGhFGC-c,6a53c9336dadc213c0cc9404,youtube,https://www.youtube.com/channel/UCJEDFSxHHOW1PpBccdSxOTA,search,https://www.youtube.com/watch?v=_qykGhFGC-c,"Inside Delhi's CJP Protest: Sights & Sounds from Jantar Mantar | Indian Express Ground Report The Indian Express spent the night of 3–4 July at Jantar Mantar, New Delhi, documenting the ongoing CJP protest and observing how the protest site transformed after dark. Through continuous overnight ground reporting, The Indian Express documented the evolving movement by recording conversations with protesters, speeches, slogans, songs, hunger strikes, and late-night discussions. The ground report foc…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content is a ground report documenting the CJP protest, which is news reporting.",news_report,document CJP protest activities,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"The snippet describes an 'Indian Express Ground Report' documenting the CJP protest, focusing on observation and reporting without bias.",FALSE,ok
Z6mRSo4us2s,6a53c9346dadc213c0cc9405,youtube,https://www.youtube.com/channel/UCXoXw5mrS68SUS1Ivzv3-jQ,search,https://www.youtube.com/watch?v=Z6mRSo4us2s,Cockroach Janta Party | The Rajneeti | CJP Protest Jantar Mantar | Abhijeet Dipke | Rahul Gandhi #abhijeetdipke #rahulgandhi #cockroachjantaparty कॉकरोच के PROTEST में शाह के पुलिस की दादागिरी! आधी रात DCP की अभिजीत दीपके ने लगा दी वाट! ऑन-कैमरा सिखाया कानून #therajneeti #praveensahnishow #rahulgandhi #congress #abhijeetdipke #dhurvrathee #cjiprotest #viveksir #dharmendrapradhan #sonamwangchuk #delhiprotest The Rajneeti News | The Rajneeti News Hindi | The Rajneeti News Update | The Rajneeti La…,cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content discusses police interaction with CJP protesters and leaders, which is political criticism and news commentary.",political_criticism,criticize police actions during CJP protest,2,low,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,anti_government,critical,police,negative,0.8,The phrase 'शाह के पुलिस की दादागिरी!' (Shah's police's bullying) and 'आधी रात DCP की अभिजीत दीपके ने लगा दी वाट! ऑन-कैमरा सिखाया कानून' clearly criticizes the police.,FALSE,ok
uLOLx212cSM,6a53c9356dadc213c0cc9407,youtube,https://www.youtube.com/channel/UCIRAYFbJmrP--jyrC9MAIWQ,search,https://www.youtube.com/watch?v=uLOLx212cSM,"CJP Protest: Cockroach Janta Party Writes Open Letter To PM, Seeks Action On Exam Leaks CJP Protest: Cockroach Janta Party Writes Open Letter To PM, Seeks Action On Exam Leaks The Cockroach Janta Party released an open letter urging Prime Minister Narendra Modi to respond to its Jantar Mantar protest, act against alleged exam paper leaks, address student suicides, and hold Union Education Minister Dharmendra Pradhan accountable over the issues. #cjp #cockroachjantaparty #abhijeetdipke #pmmodi D…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content reports on CJP writing an open letter to the PM, which is news reporting about protest demands.",news_report,report on CJP's demands to the PM,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,government,neutral,0.9,"The snippet reports on CJP writing an open letter to the PM, seeking action on exam leaks and accountability, presenting the demands as news.",FALSE,ok
_EyAMfqEUUo,6a53c9366dadc213c0cc9409,youtube,https://www.youtube.com/channel/UCJEDFSxHHOW1PpBccdSxOTA,search,https://www.youtube.com/watch?v=_EyAMfqEUUo,"Inside Delhi's CJP Protest: Sights & Sounds from Jantar Mantar | Indian Express Ground Report The Indian Express spent the night of 3–4 July at Jantar Mantar, New Delhi, documenting the ongoing CJP protest and observing how the protest site transformed after dark. Through continuous overnight ground reporting, The Indian Express documented the evolving movement by recording conversations with protesters, speeches, slogans, songs, hunger strikes, and late-night discussions. The ground report foc…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"The content is a ground report documenting the CJP protest, which is news reporting.",news_report,document CJP protest activities,0,none,TRUE,FALSE,1,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.95,The post explicitly states 'documenting the ongoing CJP protest' and 'ground reporting' without expressing support or opposition.,FALSE,ok
Oqyknajvbeg,6a53c9376dadc213c0cc940a,youtube,https://www.youtube.com/channel/UCIRAYFbJmrP--jyrC9MAIWQ,search,https://www.youtube.com/watch?v=Oqyknajvbeg,"CJP Protest Turns Into Civil War! | Fight Over Pradhan's Resignation & BJP Cabinet Reshuffle Rumors Cockroach Janata Party Protest At Jantar Mantar Turns Into Battleground Over Dharmendra Pradhan's Resignation | Can Abhijit Dipke Keep The Cockroaches United? The Cockroach Janata Party (CJP) protest at Jantar Mantar has now entered its second week, growing far beyond its original demands around NEET, paper leaks, NTA reforms, recruitment irregularities and examination transparency. In this groun…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,"This content is a news report discussing the CJP protest, its demands, and internal dynamics. It does not contain any violative speech.",news_report,report on protest dynamics and challenges,1,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.85,"The title 'CJP Protest Turns Into Civil War!' and description discuss internal conflicts and challenges within the protest, reporting on events rather than taking a side.",FALSE,ok
XMEVb2FKm0M,6a53c9376dadc213c0cc940b,youtube,https://www.youtube.com/channel/UCY0hLvZl90ALbeaUMjKlsyw,search,https://www.youtube.com/watch?v=XMEVb2FKm0M,"George Soros, Pakistan funding Cockroach Janata Party? The Dipke debate | The Federal Who is funding the Cockroach Janta Party (CJP)? As BJP leaders allege foreign influence and cross-border backing, the CJP insists it has no sponsors, accepts no cash donations, and is sustained entirely through volunteers who bring food, water, and other essentials to the protest site. This video breaks down the allegations, the CJP's response, and what is publicly known about the funding controversy. #CJP #Fu…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,This content discusses allegations of foreign funding against CJP and the party's response. It reports on a political controversy without endorsing hate or violence.,news_report,report on CJP funding allegations,2,low,TRUE,FALSE,0.9,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"The post reports on allegations of foreign funding for CJP and the CJP's response, aiming to 'break down the allegations' informatively.",FALSE,ok
PtyGmzsd-uw,6a53c9386dadc213c0cc940c,youtube,https://www.youtube.com/channel/UC-jCrX7v6J3i31FQIBs6XyA,search,https://www.youtube.com/watch?v=PtyGmzsd-uw,"NEET Protest Controversy | 'Bas Naam Rahega Allah Ka' Speech Sparks Debate | CJP Protest Explained NEET Protest Controversy | 'Bas Naam Rahega Allah Ka' Speech Sparks Debate | CJP Protest Explained During the CJP NEET protest, a controversial performance featuring the line ""Bas Naam Rahega Allah Ka"" has triggered a nationwide debate. The biggest question is not about any religion, but whether a students' protest against the NEET paper leak should become a platform for religious messaging. This…",cjp debate,,['NONE'],,NONE,['NONE'],NONE,This content reports on a controversial speech during a protest and the debate it sparked regarding religious messaging. It reports on the controversy rather than promoting hate.,news_report,report on controversial speech at protest,2,low,TRUE,FALSE,0.85,FALSE,FALSE,,,FALSE,FALSE,FALSE,ok,neutral_news,informative,cjp,neutral,0.9,"The post explains a controversy around a speech at the CJP protest, framing it as a 'debate' and asking a question about the protest's platform, indicating reporting.",FALSE,ok
